region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$376,643","Apr 30, 2024","Apr 30, 2024","Mar 31, 2025",https://theijf.org/procurement/t8086_241054_tc
Federal,LICENSE/MAINTENANCE FEES FOR CLIENT SOFTWARE,Public Prosecution Service of Canada,MICROSOFT CANADA INC,"$685,664","Jul 10, 2023","Jul 10, 2023","Mar 31, 2025",https://theijf.org/procurement/20230082ss_ppsc
Federal,Application software (including COTS) and application development and delivery software,Canada Revenue Agency,Microsoft Canada Inc.,"$20,321,040","Nov 22, 2023","Dec 1, 2023","Mar 31, 2025",https://theijf.org/procurement/2b23474360_cra
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$2,827,826","Apr 30, 2024","Apr 30, 2024","Mar 31, 2025",https://theijf.org/procurement/t8086_241053_tc
Federal,"License/Maintenance fees for Client Software related to Distributed
Computing Environment (DCE)",Health Canada,MICROSOFT CANADA INC,"$4,220,378","Apr 1, 2023","Apr 1, 2023","Mar 31, 2025",https://theijf.org/procurement/r2023918_hc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Canada Revenue Agency,Microsoft Canada Inc.,"$271,226","Feb 25, 2022","Feb 25, 2022","Mar 31, 2025",https://theijf.org/procurement/2b22395377_cra
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Social Sciences and Humanities Research Council of Canada,MICROSOFT CANADA INC.,"$220,501","Mar 28, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/a700433063_sshrc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Natural Sciences and Engineering Research Council of Canada,MICROSOFT CANADA INC.,"$220,501","Mar 28, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/a700433063_nserc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),"Immigration, Refugees and Citizenship Canada",MICROSOFT CANADA INC.,"$2,689,206","Jun 10, 2024","Jun 10, 2024","Mar 31, 2025",https://theijf.org/procurement/7121412_cic
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canada Revenue Agency,Microsoft Canada Inc.,"$288,126","Jun 6, 2022","Jul 1, 2022","Mar 31, 2025",https://theijf.org/procurement/2b22399795_cra
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Privacy Commissioner of Canada,Microsoft Canada Inc.,"$282,663","Apr 17, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/p2500013_opc
Federal,"License/Maintenance fees for Client Software related to Distributed
Computing Environment (DCE)",Health Canada,MICROSOFT CANADA,"$165,608","Apr 8, 2024","Apr 8, 2024","Mar 31, 2025",https://theijf.org/procurement/r2024113_hc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Canadian Institutes of Health Research,MICROSOFT CANADA INC.,"$1,525,500","Apr 1, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/24_0051_cihr
Federal,Information technology and telecommunications consultants,Treasury Board of Canada Secretariat,Microsoft Canada Inc.,"$638,337","Apr 12, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/2406224386_tbs
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Privacy Commissioner of Canada,Microsoft Canada Inc.,"$24,468","Apr 17, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/p2500012_opc
Federal,"RENTAL OF COMPUTER EQUIPMENT RELATED TO PRODUCTION AND OPERATIONS (P&O) ENVIRONMENT - ALL SERVERS, STORAGE, PRINTERS, ETC. (INCLUDES ALL RELATED PARTS AND PERIPHERALS)",Transport Canada,MICROSOFT CANADA INC.,"$3,164,000","May 14, 2024","May 14, 2024","Mar 31, 2025",https://theijf.org/procurement/t8086_241118_tc
Federal,License/Maintenance fees for Client Software,"Innovation, Science and Economic Development Canada",MICROSOFT CORPORATION,"$29,996","Apr 1, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/9601050_ic
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$1,564,336","Apr 1, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/t8086_233928_tc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada Energy Regulator,Microsoft Canada Inc.,"$106,064","Apr 16, 2024","Apr 16, 2024","Mar 31, 2025",https://theijf.org/procurement/5003327_cer
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,Correctional Service of Canada,MICROSOFT CORPORATION,"$20,355","Jun 18, 2024","Jun 18, 2024","Mar 31, 2025",https://theijf.org/procurement/21118_25_4788646_csc
Federal,Client software related to Distributed Computing Environment (DCE),Invest in Canada,Microsoft Corporation,"$17,628","May 6, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/p2500004_iic
Federal,Application Software (including COTS) and Application Development and Delivery Software,Statistics Canada,MICROSOFT CANADA INC.,"$15,560","Jul 1, 2022","Apr 1, 2022","Mar 31, 2025",https://theijf.org/procurement/000012912_statcan
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canada Revenue Agency,Microsoft Canada Inc.,"$13,942","Mar 9, 2023","Apr 1, 2023","Mar 31, 2025",https://theijf.org/procurement/2b23440291_cra
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada Revenue Agency,Microsoft Canada Inc.,"$792,273","Feb 9, 2021","Feb 9, 2021","Mar 31, 2025",https://theijf.org/procurement/2b21355854_cra
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Microsoft Canada Inc.,"$202,046","Apr 30, 2024","May 1, 2024","Mar 31, 2025",https://theijf.org/procurement/2b24499062_cra
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Privy Council Office,MICROSOFT CANADA INC,"$151,129","May 10, 2024","May 10, 2024","Mar 31, 2025",https://theijf.org/procurement/s20232628_pco
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Natural Resources Canada,MICROSOFT CANADA INC.,"$412,513","Jun 28, 2024","Jul 10, 2024","Mar 31, 2025",https://theijf.org/procurement/s183548_nrcan
Federal,License/Maintenance fees for Client Software,Canadian Heritage,MICROSOFT CANADA INC,"$356,123","Jul 11, 2022","Jul 11, 2022","Mar 31, 2025",https://theijf.org/procurement/45450866_pch
Federal,Information Technology Consultants,"Innovation, Science and Economic Development Canada",MICROSOFT CANADA INC.,"$478,420","Apr 1, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/9601058_ic
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Canadian Radio-television and Telecommunications Commission,MICROSOFT CANADA INC,"$255,100","Mar 1, 2024","Mar 1, 2024","Mar 31, 2025",https://theijf.org/procurement/8059532_crtc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$147,517","Apr 5, 2024","May 15, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs26069_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$229,950","May 13, 2024","May 1, 2024","Feb 28, 2025",https://theijf.org/procurement/2bscs26421_esdc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),National Research Council Canada,MICROSOFT CANADA INC.,"$138,007","Jun 28, 2024","Jun 28, 2024","Jul 12, 2024",https://theijf.org/procurement/ras244127_nrc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),National Research Council Canada,MICROSOFT CANADA INC.,"$294,150","Jun 28, 2024","Jun 28, 2024","Jul 1, 2024",https://theijf.org/procurement/ras242438_nrc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$76,840","Jun 13, 2024","May 31, 2024","Jun 13, 2024",https://theijf.org/procurement/4500068565_dfo
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$339,000","Jun 13, 2024","May 31, 2024","Jun 13, 2024",https://theijf.org/procurement/4500068567_dfo
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$131,390","Jun 13, 2024","Jun 11, 2024","Jun 13, 2024",https://theijf.org/procurement/4500068489_dfo
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$4,723,400","May 9, 2024","May 9, 2024","May 30, 2024",https://theijf.org/procurement/4500067388_dfo
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Commissioner for Federal Judicial Affairs Canada,Microsoft (through Softchoice/SSC),"$59,827","Apr 26, 2024","Apr 1, 2022","Mar 31, 2024",https://theijf.org/procurement/4f001_22_016_fja
Federal,Computer services (includes IT solutions/deliverab,Canada Border Services Agency,Microsoft Canada Inc,"$538,787","Apr 25, 2024","Mar 11, 2024","Mar 31, 2024",https://theijf.org/procurement/2025002819_cbsa
Federal,Application software (including COTS) and application development and delivery software,Agriculture and Agri-Food Canada,MICROSOFT CANADA INC.,"$11,145","Dec 9, 2021","Dec 9, 2021","Apr 1, 2024",https://theijf.org/procurement/80004569_aafc
Federal,Other professional services not elsewhere specified,Treasury Board of Canada Secretariat,MICROSOFT CANADA INC.,"$28,218","Feb 1, 2024","Feb 1, 2024","Mar 31, 2024",https://theijf.org/procurement/2406224336_tbs
Federal,Server Operating System and Utility Software,Correctional Service of Canada,MICROSOFT CANADA INC,"$2,479,159","Feb 13, 2024","Mar 1, 2024","Feb 28, 2029",https://theijf.org/procurement/21118_24_4668036_csc
Federal,Networking Software,Women and Gender Equality Canada,Microsoft Canada Inc.,"$77,608","Jan 30, 2024","Feb 15, 2024","Feb 14, 2029",https://theijf.org/procurement/p2400302_wage
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT CANADA INC,"$175,668","Jan 17, 2024","Jan 17, 2024","Dec 31, 2028",https://theijf.org/procurement/s20232315_pco
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT CANADA INC,"$316,183","Dec 8, 2023","Dec 8, 2023","Dec 31, 2028",https://theijf.org/procurement/s20231442_pco
Federal,Acquisition of Client Software,Invest in Canada,Microsoft,"$17,628","Oct 20, 2023","Jan 1, 2024","Dec 31, 2028",https://theijf.org/procurement/p2400098_iic
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT CANADA INC,"$560,839","Feb 23, 2024","Feb 23, 2024","Dec 31, 2028",https://theijf.org/procurement/s20232659_pco
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$121,107","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255380_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$50,085","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255433_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$44,757","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255431_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$287,582","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255432_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$21,036","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255435_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$18,806","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255438_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$100,170","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255471_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$70,119","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255437_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$47,233","Nov 6, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255379_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$1,294,066","Nov 6, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255377_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$71,461","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255474_isc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$25,043","Nov 7, 2023","Dec 1, 2023","Nov 30, 2028",https://theijf.org/procurement/r255473_isc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Office of the Superintendent of Financial Institutions Canada,MICROSOFT CANADA INC.,"$683,443","Jun 1, 2022","Jun 1, 2022","May 31, 2027",https://theijf.org/procurement/8052644_osfi
