region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$59,171","Feb 27, 2024","Feb 27, 2024","Feb 27, 2029",https://theijf.org/procurement/p000058202_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,322,384","Feb 26, 2024","Feb 26, 2024","Feb 25, 2029",https://theijf.org/procurement/p000058218_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$210,266","Feb 7, 2024","Feb 7, 2024","Feb 6, 2029",https://theijf.org/procurement/p000057300_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$226,736","Jan 15, 2024","Jan 15, 2024","Jan 13, 2029",https://theijf.org/procurement/p000056608_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$143,169","Jan 1, 2024","Jan 1, 2024","Dec 31, 2028",https://theijf.org/procurement/p000052526_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$57,585","Dec 20, 2023","Dec 20, 2023","Dec 19, 2028",https://theijf.org/procurement/l000000495_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$115,849","Dec 6, 2023","Dec 6, 2023","Dec 6, 2028",https://theijf.org/procurement/p000055338_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$957,645","Dec 4, 2023","Dec 4, 2023","Nov 30, 2028",https://theijf.org/procurement/p000055309_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$861,045","Oct 18, 2023","Oct 18, 2023","Oct 24, 2028",https://theijf.org/procurement/p000053981_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$754,364","Sep 19, 2023","Sep 19, 2023","Sep 18, 2028",https://theijf.org/procurement/p000053191_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$82,092","Aug 3, 2023","Aug 3, 2023","Aug 2, 2028",https://theijf.org/procurement/p000051916_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$83,791","Jul 31, 2023","Jul 31, 2023","Jul 30, 2028",https://theijf.org/procurement/p000051941_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$13,151","Jun 30, 2023","Jun 30, 2023","Jun 29, 2028",https://theijf.org/procurement/l000000430_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$97,138","Jun 6, 2022","Jun 6, 2022","Jun 6, 2028",https://theijf.org/procurement/p000037510_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$38,537","Jun 7, 2023","Jun 7, 2023","Jun 6, 2028",https://theijf.org/procurement/p000050324_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$13,534","Jun 7, 2023","Jun 7, 2023","Mar 31, 2028",https://theijf.org/procurement/p000050325_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$253,469","Jan 24, 2023","Jan 24, 2023","Mar 31, 2028",https://theijf.org/procurement/p000049840_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$112,034","Mar 30, 2022","Feb 15, 2022","Mar 31, 2028",https://theijf.org/procurement/p000032843_ssc
Federal,Data Communications Services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$3,150,853","Dec 16, 2022","Dec 16, 2022","Mar 31, 2028",https://theijf.org/procurement/p000043776_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$7,856,963","Dec 29, 2023","Dec 29, 2023","Mar 31, 2028",https://theijf.org/procurement/700759116_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$47,143","Mar 30, 2022","Nov 19, 2021","Mar 31, 2028",https://theijf.org/procurement/p000029665_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$16,242","Mar 30, 2022","Aug 3, 2021","Mar 31, 2028",https://theijf.org/procurement/p000027110_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$11,709,185","Mar 25, 2024","Mar 25, 2024","Mar 31, 2028",https://theijf.org/procurement/700772921_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$15,042,770","Dec 29, 2023","Dec 29, 2023","Mar 31, 2028",https://theijf.org/procurement/700759115_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$36,720","Mar 30, 2022","Dec 2, 2021","Mar 31, 2028",https://theijf.org/procurement/p000029738_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$90,798","Mar 6, 2023","Mar 6, 2023","Mar 31, 2028",https://theijf.org/procurement/p000046325_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$42,270","Mar 30, 2022","Jun 28, 2021","Mar 31, 2028",https://theijf.org/procurement/p000026124_ssc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$129,205","Mar 30, 2022","Apr 8, 2021","Mar 31, 2028",https://theijf.org/procurement/p000023430_ssc
Federal,COMPUTER SERVICES (INCLUDES IT SOLUTIONS/DELIVERABLES AS WELL AS IT MANAGED SERVICES),Transport Canada,BELL CANADA,"$67,797","Jun 22, 2023","Jun 22, 2023","Mar 31, 2028",https://theijf.org/procurement/t8086_220422_1_tc
Federal,Computer Services (includes IT solutions / deliverables as well as IT Managed Services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$114,024","Mar 30, 2022","Dec 22, 2021","Mar 31, 2028",https://theijf.org/procurement/p000025474_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$22,809","Apr 3, 2023","Apr 3, 2023","Mar 31, 2028",https://theijf.org/procurement/p000038101_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$44,158","Apr 1, 2023","Apr 1, 2023","Mar 31, 2028",https://theijf.org/procurement/p000037124_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$42,077","Apr 3, 2023","Apr 3, 2023","Mar 31, 2028",https://theijf.org/procurement/p000037044_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$18,664","Nov 11, 2022","Nov 11, 2022","Mar 31, 2028",https://theijf.org/procurement/p000042140_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$15,160","Oct 18, 2022","Oct 18, 2022","Mar 31, 2028",https://theijf.org/procurement/p000041259_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$67,721","Dec 23, 2022","Dec 23, 2022","Mar 31, 2028",https://theijf.org/procurement/p000043545_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$339,919","Dec 8, 2022","Dec 8, 2022","Mar 31, 2028",https://theijf.org/procurement/p000043124_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$228,779","Dec 8, 2022","Dec 8, 2022","Mar 31, 2028",https://theijf.org/procurement/p000043078_ssc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$27,647","Dec 2, 2022","Dec 2, 2022","Mar 31, 2028",https://theijf.org/procurement/p000042989_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$48,179","Jan 19, 2023","Jan 19, 2023","Jan 18, 2028",https://theijf.org/procurement/p000044674_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$20,125","Jan 17, 2023","Jan 17, 2023","Jan 16, 2028",https://theijf.org/procurement/p000044419_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$22,385","Jan 9, 2023","Jan 9, 2023","Jan 8, 2028",https://theijf.org/procurement/p000044119_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$34,031","Dec 19, 2022","Dec 19, 2022","Dec 17, 2027",https://theijf.org/procurement/p000043451_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$2,804,485","Dec 14, 2022","Dec 14, 2022","Dec 13, 2027",https://theijf.org/procurement/p000043323_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$3,695,978","Dec 6, 2022","Dec 6, 2022","Dec 5, 2027",https://theijf.org/procurement/p000043198_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$142,756","Oct 5, 2022","Oct 5, 2022","Oct 4, 2027",https://theijf.org/procurement/p000041170_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$114,607","Oct 1, 2020","Oct 1, 2020","Sep 30, 2027",https://theijf.org/procurement/p000040715_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,461,982","Feb 28, 2020","Sep 30, 2020","Sep 29, 2027",https://theijf.org/procurement/l000000112_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$96,276","Sep 21, 2022","Sep 21, 2022","Sep 20, 2027",https://theijf.org/procurement/p000040737_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$262,816","Aug 19, 2022","Aug 19, 2022","Aug 18, 2027",https://theijf.org/procurement/p000039856_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$289,756","Aug 9, 2022","Aug 9, 2022","Aug 7, 2027",https://theijf.org/procurement/p000039607_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$136,709","Jul 29, 2022","Jul 29, 2022","Jul 28, 2027",https://theijf.org/procurement/p000039356_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,971,050","Jul 21, 2022","Jul 21, 2022","Jul 20, 2027",https://theijf.org/procurement/p000039354_ssc
Federal,Image/Video comm. equip. (telepresence/video confe,Canada Border Services Agency,Bell MTS Inc,"$500,000","Dec 13, 2022","Dec 13, 2022","May 31, 2027",https://theijf.org/procurement/5500001119_cbsa
Federal,Installation and Relocation of Telecom. Equip,Canada Border Services Agency,Bell MTS Inc,"$565,000","Jul 28, 2022","Jul 28, 2022","May 31, 2027",https://theijf.org/procurement/4741923231_cbsa
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$30,173","May 16, 2022","May 16, 2022","May 15, 2027",https://theijf.org/procurement/p000037129_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,029,593","May 6, 2022","May 6, 2022","May 5, 2027",https://theijf.org/procurement/p000036912_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$40,785","May 4, 2022","May 4, 2022","May 3, 2027",https://theijf.org/procurement/p000036878_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$33,742","Apr 20, 2022","Apr 20, 2022","Apr 19, 2027",https://theijf.org/procurement/p000036420_ssc
Federal,Voice Communications Services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$29,296","Nov 10, 2023","Nov 10, 2023","Mar 31, 2027",https://theijf.org/procurement/700751257_ssc
Federal,Data communications services,Elections Canada,BELL CANADA,"$174,463","Feb 14, 2024","Apr 1, 2024","Mar 31, 2027",https://theijf.org/procurement/3000780676_elections
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$255,542","Dec 21, 2020","Dec 21, 2020","Mar 31, 2027",https://theijf.org/procurement/700551604_ssc
Federal,Voice communications services,Shared Services Canada,BELL ALIANT REGIONAL,"$50,400","Apr 30, 2021","Apr 30, 2021","Mar 31, 2027",https://theijf.org/procurement/700579196_ssc
